what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925605018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925610266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925619215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925619908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925623394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925629819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925631178
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1771925631458
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771925633152
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1771925633391
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771925638620
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1771925644850
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771925651357
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771925672552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926320916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771926320946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926324739
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771926340139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926340171
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771926340171
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771926341112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926342437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926350925
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771926350957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926353585
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926395693
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926401870
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1771926420241
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771926422440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926422754
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1771926422761
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771926428277
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1771926444132
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771926445500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926475276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926744750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926746651
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926756809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926757953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926760034
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771926765245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926767647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926768968
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1771926769251
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771926770951
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1771926771190
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771926776531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926807535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926810656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771926811463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927019864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927023041
error,log,,,"WARNING: Blocked recursive attempt to close part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating it",1771927023073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927026386
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771927026418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927029903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927032174
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771927032190
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771927032190
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771927043741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927047036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927047256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927049604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927056096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927062999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927064308
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1771927064605
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771927066412
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1771927066646
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771927071833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927100976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927101482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927103764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927174388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927175552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927178106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927178742
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771927452861
