what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766390388901
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766390390452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766390430890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766390461839
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766390524766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766390538529
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766390539927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766390566340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766390670498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766390683092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766390706941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391025674
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391030185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391030896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391031431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391482406
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391487656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391492227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391495665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391567021
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766391570332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391574859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391583356
started,bundle,com.altera.sbt4e.launch,13.1.0.162,"com.altera.sbt4e.launch",1766391595054
started,bundle,com.altera.debug.cdi.gdb.plugin,13.1.0.162,"com.altera.debug.cdi.gdb.plugin",1766391599263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391599562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391599766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391599823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391607172
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1766391607192
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1766391613173
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766391613368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766391625866
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766391630275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391636975
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1766391641851
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1766391641852
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1766391641854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391641918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391641936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391644787
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1766391644809
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1766391651305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391659527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391666981
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766391671666
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1766391673838
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766391680204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391685870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391689453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766391692686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766391695312
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1766391697122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766391698887
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1766391700786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1766391701580
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1766391710888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391717867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391728678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391735828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391745645
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.debug",1766391745705
opened,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766391748690
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1766391749010
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1766391749039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391760705
started,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1766391760929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391762509
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1766391762654
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766391762670
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766391779509
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1766391779696
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1766391783134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391835451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766391943571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392012313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392015161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392172663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392323998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392335016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392349298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392393000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392485026
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766392487838
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1766392487916
error,log,,,"Internal Error",1766392488084
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766392491009
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766392494468
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1766392494477
closed,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1766392494523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392497420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392498911
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1766392499166
